UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst	relaxase_type	mpf_type	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	host	country	isolation.source	reference.title	journal	pmid	subtype	abstract
1143564649	NZ_CP017850	Klebsiella variicola strain GJ2 plasmid pKPGJ-2a, complete sequence	2017/2/9	circular	complete	244366	plasmid	108965	RefSeq	999831	Complete Genome	2017/2/7 0:00	2017/2/7 0:00	TRUE	5361854	SAMN05361854	Missing	35.16845278 N 126.8840972 E	riverwater	Missing	Missing	Klebsiella variicola	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	244366	Klebsiella variicola	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	35.16845278	126.8840972	Missing	55.21497729	CP017850	Missing	Missing	0	-1.3569688	-0.7490122	IncFII(Y)_1, CP001049	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	CP017850	0	Klebsiella variicola	Missing	Missing	riverwater	Emergence of NDM-9, a variant of New Delhi Metallo-Beta-lactam-Positive Klebsiella variicola in an Urban River in South Korea	Unpublished	Missing	NDM-9	Missing
1126149538	NZ_CP018817	Klebsiella pneumoniae strain AR_0049 plasmid unitig_1, complete sequence	2016/12/28	circular	complete	573	plasmid	140825	RefSeq	935191	Complete Genome	2016/12/27 0:00	2016/12/27 0:00	TRUE	4014890	SAMN04014890	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	51.92259897	CP018817	Missing	Missing	0	-2.572584	-0.5706536	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	CP018817	0	Klebsiella pneumoniae	Missing	Missing	Missing	Whole genome sequencing of Klebsiella pneumoniae AR_0049	Unpublished	Missing	NDM-1	Missing
1121251262	NZ_CP018366	Klebsiella pneumoniae strain Kp_Goe_62629 plasmid pKp_Goe_629-2, complete sequence	2016/12/19	circular	complete	573	plasmid	94434	RefSeq	915001	Complete Genome	2016/12/13 0:00	2016/12/13 0:00	TRUE	5412811	SAMN05412811	Germany: Goettingen	51.539190168651764 N 9.911562499999945 E	urine	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	51.53919017	9.9115625	Missing	55.68757015	CP018366	Missing	Missing	0	-1.4317995	-0.816193	IncFII(Yp)_1, CP000670|IncFIB(pB171)_1, AB024946	IncF RST(Y4:A-:B36):FIA(-);FIB(36);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(4)	MOBF	MPF_F	conjugative	CP018366	0	Klebsiella pneumoniae	Homo sapiens	Germany: Goettingen	urine	A nosocomial outbreak of oxa48-expressing Klebsialla pneumoniae in Lower Saxony	Unpublished	Missing	NDM-1	Missing
1112881974	KX507346	Escherichia coli plasmid pECNDM101, complete sequence	2016/12/13	circular	complete	562	plasmid	46165	INSDC	Missing	Missing	Missing	Missing	Missing	14227077	SAMN14227077	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.66305643	Missing	Missing	Missing	0	-3.2516756	18.852331	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	KX507346	0	Escherichia coli	swine	China	feces	Plasmid-mediated NDM-5 and mcr-1 resistance gene coexistence in Escherichia Coli isolate from pig farm in china	Unpublished	Missing	NDM-5	Missing
1101999127	NZ_CP017672	Providencia rettgeri strain RB151 plasmid pRB151-NDM, complete sequence	2016/11/12	circular	complete	587	plasmid	108417	RefSeq	887711	Complete Genome	2016/11/10 0:00	2016/11/10 0:00	TRUE	5734415	SAMN05734415	Colombia: Bucaramanga.	Missing	urine	Homo sapiens	Missing	Providencia rettgeri	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Providencia	587	Providencia rettgeri	586	Providencia	1903414	Morganellaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	7.1114611	-73.1172869	Colombia,Bucaramanga.	42.2230831	CP017672	Missing	Missing	0	1.0200013	-6.383509	Missing	Missing	-	-	non-mobilizable	CP017672	0	Providencia rettgeri	Missing	Missing	Missing	Genomic Epidemiology of NDM-1-Encoding Plasmids in Latin American Clinical Isolates Reveals Insights into the Evolution of Multidrug Resistance	Genome Biol Evol 9 (6), 1725-1741 (2017)	28854628	NDM-1	Bacteria that produce the broad-spectrum Carbapenem antibiotic New Delhi Metallo-beta-lactamase (NDM) place a burden on health care systems worldwide, due to the limited treatment options for infections caused by them and the rapid global spread of this antibiotic resistance mechanism. Although it is believed that the associated resistance gene blaNDM-1 originated in Acinetobacter spp., the role of Enterobacteriaceae in its dissemination remains unclear. In this study, we used whole genome sequencing to investigate the dissemination dynamics of blaNDM-1-positive plasmids in a set of 21 clinical NDM-1-positive isolates from Colombia and Mexico (Providencia rettgeri, Klebsiella pneumoniae, and Acinetobacter baumannii) as well as six representative NDM-1-positive Escherichia coli transconjugants. Additionally, the plasmids from three representative P. rettgeri isolates were sequenced by PacBio sequencing and finished. Our results demonstrate the presence of previously reported plasmids from K. pneumoniae and A. baumannii in different genetic backgrounds and geographically distant locations in Colombia. Three new previously unclassified plasmids were also identified in P. rettgeri from Colombia and Mexico, plus an interesting genetic link between NDM-1-positive P. rettgeri from distant geographic locations (Canada, Mexico, Colombia, and Israel) without any reported epidemiological links was discovered. Finally, we detected a relationship between plasmids present in P. rettgeri and plasmids from A. baumannii and K. pneumoniae. Overall, our findings suggest a Russian doll model for the dissemination of blaNDM-1 in Latin America, with P. rettgeri playing a central role in this process, and reveal new insights into the evolution and dissemination of plasmids carrying such antibiotic resistance genes.
1094075931	NZ_CP011839	Klebsiella pneumoniae strain KP5 plasmid pSg1-NDM, complete sequence	2016/10/30	circular	complete	573	plasmid	90103	RefSeq	861581	Complete Genome	2016/10/27 0:00	2016/10/27 0:00	TRUE	3770912	SAMN03770912	Singapore	1.2951 N 103.7828 E	hospital	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	1.2951	103.7828	Missing	53.53428854	CP011839	Missing	Missing	0	-0.24095398	-3.564173	IncR_1, DQ449578	Missing	-	-	non-mobilizable	CP011839	0	Klebsiella pneumoniae	Homo sapiens	Singapore	Hospital	Tracking inter-institutional spread of NDM and identification of a novel NDM-positive plasmid, pSg1-NDM, using next-generation sequencing approaches	J Antimicrob Chemother 71 (11), 3081-3089 (2016)	27494913	NDM-1	OBJECTIVES: Owing to gene transposition and plasmid conjugation, New Delhi metallo-beta-lactamase (NDM) is typically identified among varied Enterobacteriaceae species and STs. We used WGS to characterize the chromosomal and plasmid molecular epidemiology of NDM transmission involving four institutions in Singapore. METHODS: Thirty-three Enterobacteriaceae isolates (collection years 2010-14) were sequenced using short-read sequencing-by-synthesis and analysed. Long-read single molecule, real-time sequencing (SMRTS) was used to characterize genetically a novel plasmid pSg1-NDM carried on Klebsiella pneumoniae ST147. RESULTS: In 20 (61%) isolates, blaNDM was located on the pNDM-ECS01 plasmid in the background of multiple bacterial STs, including eight K. pneumoniae STs and five Escherichia coli STs. In six (18%) isolates, a novel blaNDM-positive plasmid, pSg1-NDM, was found only in K. pneumoniae ST147. The pSg1-NDM-K. pneumoniae ST147 clone (Sg1-NDM) was fully sequenced using SMRTS. pSg1-NDM, a 90 103 bp IncR plasmid, carried genes responsible for resistance to six classes of antimicrobials. A large portion of pSg1-NDM had no significant homology to any known plasmids in GenBank. pSg1-NDM had no conjugative transfer region. Combined chromosomal-plasmid phylogenetic analysis revealed five clusters of clonal bacterial NDM-positive plasmid transmission, of which two were inter-institution clusters. The largest inter-institution cluster involved six K. pneumoniae ST147-pSg1-NDM isolates. Fifteen patients were involved in transmission clusters, of which four had ward contact, six had hospital contact and five had an unknown transmission link. CONCLUSIONS: A combined sequencing-by-synthesis and SMRTS approach can determine effectively the transmission clusters of blaNDM and genetically characterize novel plasmids. Plasmid molecular epidemiology is important to understanding NDM spread as blaNDM-positive plasmids can conjugate extensively across species and STs.
1063302174	NZ_CP015835	Escherichia coli strain MS6198 plasmid pMS6198A, complete sequence	2016/9/9	circular	complete	562	plasmid	137565	RefSeq	791781	Complete Genome	2016/9/8 0:00	2016/9/8 0:00	TRUE	4939501	SAMN04939501	United Kingdom	Unknown	urine	Homo sapiens	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	54.7023545	-3.2765753	United Kingdom	51.95434885	CP015835	Missing	Missing	0	-2.6117275	-0.53064513	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	CP015835	0	Escherichia coli	Homo sapiens	United Kingdom	urine	Identification of Essential IncA/C Plasmid Genes and Development of a Plasmid Multi-Locus Sequence-Type Scheme	Unpublished	Missing	NDM-1	Missing
1059928835	NZ_CP016921	Klebsiella pneumoniae isolate 11 plasmid pIncHI1B_DHQP1300920, complete sequence	2016/8/26	circular	complete	573	plasmid	283369	RefSeq	784701	Complete Genome	2016/8/23 0:00	2016/8/23 0:00	TRUE	4448229	SAMN04448229	USA: Pennsylvania	Missing	urine	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	40.9699889	-77.7278831	USA,Pennsylvania	46.41015778	CP016921	Missing	Missing	0	4.3968725	-9.470361	IncHI1B(pNDM-MAR)_1, JN420336|IncFIB(pNDM-Mar)_1, JN420336	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)|IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	MOBH	MPF_F	conjugative	CP016921	0	Klebsiella pneumoniae	Homo sapiens	USA: Pennsylvania	Urine	DHQP1300920 Klebsiella pneumoniae chromosome + 4 plasmids	Unpublished	Missing	NDM-1	Missing
1033136631	NZ_CP015725	Salmonella enterica strain C629 plasmid pC629, complete sequence	2016/5/29	circular	complete	28901	plasmid	210106	RefSeq	742281	Complete Genome	2016/5/19 0:00	2016/5/19 0:00	TRUE	4961653	SAMN04961653	China	none	chicken carcass	Missing	Missing	Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	34.4118455	86.0326902	China	48.56215434	CP015725	Missing	Missing	0	11.044324	-7.8974953	IncHI2A_1, BX664015|IncHI2_1, BX664015|IncN_1, AY046276	IncHI2 DLST(-):smr0018(3);smr0199(-)|IncN MLST(-):repN(1);traJ(-);korA(-)	-	MPF_F	non-mobilizable	CP015725	0	Salmonella enterica	Missing	China	chicken carcass	Complete genome sequence of Salmonella enterica subsp. enterica serovar Indiana, a carbapennem-resistant bacterium isolated from chicken carcass in China	Unpublished	Missing	NDM-9	Missing
1033167583	NZ_CP014757	Klebsiella pneumoniae strain AATZP plasmid pNDM-1fa, complete sequence	2016/5/29	circular	complete	573	plasmid	54064	RefSeq	742551	Complete Genome	2016/5/19 0:00	2016/5/19 0:00	TRUE	3455970	SAMN03455970	USA	38.984652 N 77.094709 W	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	38.984652	-77.094709	Missing	52.28987866	CP014757	Missing	Missing	0	-0.84703046	-2.4628193	IncFIB(pQil)_1, JN233705	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	-	-	non-mobilizable	CP014757	0	Klebsiella pneumoniae	Homo sapiens	USA	Missing	Whole genome sequencing of Klebsiella pneumoniae strain AATZP	Unpublished	Missing	NDM-1	Missing
1002614927	NZ_CP014478	Acinetobacter pittii strain AP_882 plasmid pNDM-AP_882, complete sequence	2016/3/2	circular	complete	48296	plasmid	146597	RefSeq	650391	Complete Genome	2016/2/29 0:00	2016/2/29 0:00	TRUE	4495667	SAMN04495667	Malaysia	Missing	Wound swab	Homo sapiens	Missing	Acinetobacter pittii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	48296	Acinetobacter pittii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	4.089206	100.562935	Malaysia	38.58537351	CP014478	Missing	Missing	0	0.87392014	-6.5107374	Missing	Missing	-	-	non-mobilizable	CP014478	0	Acinetobacter pittii	Homo sapiens	Malaysia	Wound Swab	Complete genome sequence of Acinetobacter pittii co-harbouring ndm-1 and oxa-58 in Malaysia	Unpublished	Missing	NDM-1	Missing
983572437	NZ_CP012754	Klebsiella pneumoniae strain KP617 plasmid KP-p1, complete sequence	2016/1/27	circular	complete	573	plasmid	273628	RefSeq	498911	Complete Genome	2015/10/6 0:00	2015/10/6 0:00	TRUE	4044480	SAMN04044480	Korea: Seoul	37.6463 N 127.0288 E	Burn Patient	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	37.6463	127.0288	Missing	46.25038373	CP012754	Missing	Missing	0	4.405502	-9.477483	IncFIB(pNDM-Mar)_1, JN420336|IncHI1B(pNDM-MAR)_1, JN420336	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)|IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)	MOBH	MPF_F	conjugative	CP012754	0	Klebsiella pneumoniae	Homo sapiens	Korea: Seoul	Burn Patient	Complete Genome Sequence of Klebsiella pneumoniae subsp. pneumoniae KP617, Coproducing OXA-232 and NDM-1 Carbapenemases, Isolated in South Korea	Genome Announc 4 (1), e01550-15 (2016)	26769936	NDM-1	The prevalence of Klebsiella pneumoniae coproducing carbapenemase metallo-beta-lactamase 1 (NDM-1) and OXA-48 has been increasing globally since 2013. The complete genome of KP617 was sequenced and assembled into a circular chromosome and two plasmids. This sequence provides the genetic background for understanding the evolution of carbapenemase genes in K. pneumoniae KP617.
983414010	NZ_CP012990	Klebsiella pneumoniae strain KpN01 plasmid pKpN01-NDM7, complete sequence	2016/1/27	circular	complete	573	plasmid	46161	RefSeq	727501	Complete Genome	2016/4/15 0:00	2016/4/15 0:00	TRUE	4168649	SAMN04168649	Canada: Calgary	51.01980214947295 N 114.05508041381836 W	urine	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	51.01980215	-114.0550804	Missing	46.64976929	CP012990	Missing	Missing	0	-3.2684574	18.870096	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	CP012990	0	Klebsiella pneumoniae	Homo sapiens	Canada: Calgary	urine	Molecular characterization and evolution of plasmids from blaNDM-7 harbouring Klebsiella pneumoniae ST278 involved in nosocomial transmission	Unpublished	Missing	NDM-7	Missing
981483996	NZ_CP014006	Klebsiella pneumoniae subsp. pneumoniae strain NUHL24835 plasmid unnamed2, complete sequence	2016/1/24	circular	complete	72407	plasmid	46161	RefSeq	622491	Complete Genome	2016/1/21 0:00	2016/1/21 0:00	TRUE	4421276	SAMN04421276	China: Jiangxi	23.16 N 113.23 E	urine	Homo sapiens	Missing	Klebsiella pneumoniae subsp. pneumoniae	subspecies	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.16	113.23	Missing	46.65410195	CP014006	Missing	Missing	0	-3.2003214	18.800407	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	CP014006	0	Klebsiella pneumoniae subsp. pneumoniae	Homo sapiens	China: Jiangxi	urine	Emergence of NDM-producing Klebsiella pneumoniae hypervirulent clone of capsular serotype K2 that belongs to sequence type 14 in mainland China	Unpublished	Missing	NDM-5	Missing
929916870	KR822247	Escherichia coli strain E0083033-2 plasmid pEc2A, complete sequence	2015/9/27	circular	complete	562	plasmid	74852	INSDC	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	50.24047454	Missing	Missing	Missing	0	1.7493615	-9.324604	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	KR822247	0	Escherichia coli	Missing	Brazil	rectal swab	Characterization of Tn3000, a new transposon possibly related with blaNDM-1 dissemination among Enterobacteriaceae in Brazil, Nepal, Morocco and India	Antimicrob. Agents Chemother. (2015) In press	Missing	Missing	Missing
1797948544	NZ_LN831185	Vibrio cholerae isolate V. cholerae 116-17a plasmid pNDM-116-17, complete sequence	2015/5/27	circular	complete	666	plasmid	167382	RefSeq	Missing	Missing	Missing	Missing	Missing	3488553	SAMEA3258041	Missing	Missing	New Delhi seepage water sample	Missing	Missing	Vibrio cholerae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	666	Vibrio cholerae	662	Vibrio	641	Vibrionaceae	135623	Vibrionales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	51.6202459	LN831185	Missing	Missing	0	-2.4747722	-0.6713031	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	LN831185	0	Vibrio cholerae	Missing	India	New Delhi seepage water sample	Direct Submission	Submitted (04-MAR-2015) CARDIFF UNIVERSITY, 6th Floor Medical Microbiology, UHW Main Building, Heath Park, Cardiff CF14 4XN, United Kingdom	Missing	NDM-1	Missing
