Scientific name	Protein	BioSample	Location	Collection date	Isolate	AMRFinderPlus analysis type	Isolation type	Contig	Start	Assembly	Stop	Host	Isolation source	Strand	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	% Identity to reference
Klebsiella pneumoniae	WP_004201164.1	SAMEA3721173	Serbia	2014	PDT000370421.1	COMBINED	clinical	NZ_UJJH01000083.1	317	GCA_900505315.1	1129	Homo sapiens	Lower Respiratory Tract Secrection	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3721178	Serbia	2013	PDT000370425.1	COMBINED	clinical	NZ_UJJJ01000043.1	7924	GCA_900505355.1	8736	Homo sapiens	Lower Respiratory Tract Secrection	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3721184	Serbia	2014	PDT000370430.1	COMBINED	clinical	NZ_UJJP01000017.1	95995	GCA_900505385.1	96807	Homo sapiens	Other (drainage)	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3721194	Serbia	2014	PDT000370437.1	COMBINED	clinical	NZ_UJJU01000042.1	9868	GCA_900505435.1	10680	Homo sapiens	Wound Secretion	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3721221	Serbia	2014	PDT000370458.1	COMBINED	clinical	NZ_UJKL01000081.1	317	GCA_900505595.1	1129	Homo sapiens	Wound Secretion	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3727640	Belgium	2014	PDT000370527.1	COMBINED	clinical	NZ_UJPC01000033.1	2482	GCA_900506705.1	3294	Homo sapiens	Lower Respiratory Tract Secrection	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN08623803	"USA: Palo Alto, California"	42030	PDT000364535.1	COMBINED	clinical	NZ_PXKW01000048.1	6422	GCA_003400795.1	7234	Homo sapiens	bloodstream	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN08623794	"USA: Palo Alto, California"	41931	PDT000364540.1	COMBINED	clinical	NZ_PXLF01000063.1	6151	GCA_003400925.1	6963	Homo sapiens	bloodstream	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_032495672.1	SAMN08998655	China: Shandong	41944	PDT000460334.1	COMBINED	environmental/other	NZ_QFMD01000376.1	835	GCA_004127495.1	1647	chicken	cloaca swabs from commercial farm	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_032495672.1	SAMN08998658	China: Shandong	42125	PDT000460335.1	COMBINED	environmental/other	NZ_QFMA01000106.1	913	GCA_004127515.1	1725	fly	commercial chicken farm	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998656	China: Shandong	41944	PDT000460336.1	COMBINED	environmental/other	NZ_QFMC01000291.1	290	GCA_004127485.1	1102	chicken	cloaca swabs from commercial farm	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998649	China: Shandong	41944	PDT000460338.1	COMBINED	environmental/other	NZ_QFMI01000054.1	189	GCA_004127585.1	1001	chicken	cloaca swabs from commercial farm	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998639	China: Shandong	42125	PDT000460343.1	COMBINED	environmental/other	NZ_QFMS01000061.1	2286	GCA_004127685.1	3098	fly	commercial chicken farm	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998640	China: Shandong	42125	PDT000460344.1	COMBINED	environmental/other	NZ_QFMR01000303.1	1688	GCA_004127675.1	2500	fly	commercial chicken farm	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998657	China: Shandong	41944	PDT000460346.1	COMBINED	environmental/other	NZ_QFMB01000047.1	42362	GCA_004127695.1	43174	chicken	cloaca swabs from commercial farm	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998643	China: Shandong	41944	PDT000460351.1	COMBINED	environmental/other	NZ_QFMO01000334.1	700	GCA_004127845.1	1512	chicken	cloaca swabs from commercial farm	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998638	China: Shandong	42125	PDT000460355.1	COMBINED	environmental/other	NZ_QFMT01000391.1	527	GCA_004127885.1	1339	fly	commercial chicken farm	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10736447	China	2016	PDT000473805.1	COMBINED	environmental/other	NZ_SGQN01000033.1	2262	GCA_004320565.1	3074	Migratory bird	feces	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10736445	China	2016	PDT000473806.1	COMBINED	environmental/other	NZ_SGQP01000054.1	2281	GCA_004320595.1	3093	Migratory bird	feces	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10736449	China	2016	PDT000473807.1	COMBINED	environmental/other	NZ_SGQL01000042.1	2281	GCA_004320625.1	3093	Migratory bird	feces	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN07944237	South Korea: Seoul	2014	PDT000267143.1	COMBINED	clinical	NZ_CP024840.1	73032	GCA_002786755.1	73844	Homo sapiens	Bronchial washing	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN07944238	South Korea: Seoul	2015	PDT000267152.1	COMBINED	clinical	NZ_CP024836.1	52333	GCA_002787755.1	53145	Homo sapiens	Peritoneal fluid	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN07609113	"China: Leshan, Sichuan"	42667	PDT000276132.3	COMBINED	clinical	NZ_CP028786.2	11474	GCA_002852995.3	12286	Homo sapiens	pus	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3729827	Turkey	2013	PDT000370691.1	COMBINED	clinical	NZ_UJQZ01000036.1	14398	GCA_900507325.1	15210	Homo sapiens	Wound Secretion	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3729837	Turkey	2014	PDT000370696.1	COMBINED	clinical	NZ_UJRF01000041.1	10633	GCA_900507365.1	11445	Homo sapiens	Wound Secretion	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMEA3729872	Turkey	2013	PDT000370719.1	COMBINED	clinical	NZ_UJYC01000026.1	85106	GCA_900509175.1	85918	Homo sapiens	Lower Respiratory Tract Secrection	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469776	South Africa: Durban	42552	PDT000371004.1	COMBINED	clinical	NZ_QMBY01000144.1	7796	GCA_003432545.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469778	South Africa: Durban	42522	PDT000371005.1	COMBINED	clinical	NZ_QMBW01000049.1	7796	GCA_003432555.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469780	South Africa: Durban	42736	PDT000371006.1	COMBINED	clinical	NZ_QMBU01000128.1	6563	GCA_003432565.1	7375	Homo sapiens	Rectum	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469783	South Africa: Durban	42826	PDT000371007.1	COMBINED	clinical	NZ_QMBR01000128.1	7796	GCA_003432535.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469777	South Africa: Durban	42552	PDT000371008.1	COMBINED	clinical	NZ_QMBX01000021.1	7796	GCA_003432625.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469777	South Africa: Durban	42552	PDT000371008.1	COMBINED	clinical	NZ_QMBX01000108.1	7796	GCA_003432625.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469782	South Africa: Durban	42826	PDT000371009.1	COMBINED	clinical	NZ_QMBS01000048.1	7796	GCA_003432615.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469779	South Africa: Durban	42736	PDT000371010.1	COMBINED	clinical	NZ_QMBV01000158.1	7796	GCA_003432645.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469775	South Africa: Durban	42552	PDT000371011.1	COMBINED	clinical	NZ_QMBZ01000078.1	7796	GCA_003432685.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469774	South Africa: Durban	42856	PDT000371012.1	COMBINED	clinical	NZ_QMCA01000150.1	7796	GCA_003432695.1	8608	Homo sapiens	Rectum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN09469781	South Africa: Durban	42795	PDT000371013.1	COMBINED	clinical	NZ_QMBT01000030.1	6698	GCA_003432635.1	7510	Homo sapiens	Rectum	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10248982	Pakistan	42430	PDT000417702.1	COMBINED	environmental/other	NZ_RHTJ01000051.1	5725	GCA_003936365.1	6537		alcohol foam dispenser in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10249080	Pakistan	42430	PDT000417705.1	COMBINED	environmental/other	NZ_RHTZ01000044.1	5725	GCA_003936435.1	6537		bedside rail in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_032495622.1	SAMN10249108	Pakistan	42401	PDT000417708.1	COMBINED	environmental/other	NZ_RHUD01000063.1	1457	GCA_003936505.1	2269		nursing call button in hospital intensive care unit	+	blaNDM-7	subclass B1 metallo-beta-lactamase NDM-7	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10248967	Pakistan	42461	PDT000417710.1	COMBINED	environmental/other	NZ_RHTF01000052.1	5725	GCA_003937005.1	6537		alcohol foam dispenser in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10249119	Pakistan	42430	PDT000417711.1	COMBINED	environmental/other	NZ_RHTM01000062.1	5725	GCA_003937025.1	6537		nursing call button in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10249009	Pakistan	42401	PDT000417716.1	COMBINED	environmental/other	NZ_RHTT01000055.1	1587	GCA_003937135.1	2399		bedside light switch in hospital intensive care unit	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10248999	Pakistan	42430	PDT000417719.1	COMBINED	environmental/other	NZ_RHTY01000041.1	5725	GCA_003937185.1	6537		bedside light switch in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10248966	Pakistan	42430	PDT000417721.1	COMBINED	environmental/other	NZ_RHUF01000045.1	5725	GCA_003937245.1	6537		alcohol foam dispenser in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10249038	Pakistan	42430	PDT000417723.1	COMBINED	environmental/other	NZ_RHTK01000057.1	5725	GCA_003937465.1	6537		bedside light switch in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10249056	Pakistan	42401	PDT000417725.1	COMBINED	environmental/other	NZ_RHTU01000043.1	2212	GCA_003937455.1	3024		bedside rail in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10249090	Pakistan	42430	PDT000417731.1	COMBINED	environmental/other	NZ_RHTL01000051.1	5725	GCA_003940165.1	6537		bedside rail in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN10249165	Pakistan	42461	PDT000418046.1	COMBINED	environmental/other	NZ_RHTG01000056.1	5725	GCA_003944885.1	6537		washroom sink in hospital intensive care unit	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN08998641	China: Shandong	42125	PDT000460353.1	COMBINED	environmental/other	NZ_QFMQ01000014.1	645	GCA_004127855.1	1457	fly	commercial chicken farm	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN12738928	South Africa: Gauteng	2018	PDT000595118.1	COMBINED	clinical	NZ_VXIW01000008.1	21610	GCA_008704055.1	22422	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_032495622.1	SAMN12738926	South Africa: Gauteng	2018	PDT000595122.1	COMBINED	clinical	NZ_VXIY01000011.1	43055	GCA_008704155.1	43867	Homo sapiens	swab	-	blaNDM-7	subclass B1 metallo-beta-lactamase NDM-7	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN12738924	South Africa: Gauteng	2018	PDT000595124.1	COMBINED	clinical	NZ_VXJA01000008.1	21610	GCA_008704185.1	22422	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_023408309.1	SAMN12868504	China:Guangdong Province	43374	PDT000605031.1	COMBINED	environmental/other	NZ_WBSC01000005.1	2314	GCA_008923195.1	3126	duck	feces	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN11811878	China: Beijing	43108	PDT000714378.1	COMBINED	clinical	NZ_VCOP01000018.1	6877	GCA_011683155.1	7689	Homo sapiens	Bronchoalveolar lavage fluid	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314624	Poland: Sieradz	2018	PDT000744623.1	COMBINED	clinical	NZ_JABFYX010000035.1	479	GCA_013133855.1	1291	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314598	Poland: Suwalki	2016	PDT000744624.1	COMBINED	clinical	NZ_JABFZX010000023.1	59155	GCA_013133885.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314586	Poland: Warsaw	2016	PDT000744677.1	COMBINED	clinical	NZ_JABGAJ010000021.1	17970	GCA_013134965.1	18782	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314585	Poland: Warsaw	2016	PDT000744678.1	COMBINED	clinical	NZ_JABGAK010000031.1	14441	GCA_013135015.1	15253	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314584	Poland: Radom	2016	PDT000744679.1	COMBINED	clinical	NZ_JABGAL010000057.1	1421	GCA_013135035.1	2233	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314581	Poland: Warsaw	2016	PDT000744680.1	COMBINED	clinical	NZ_JABGAO010000024.1	59155	GCA_013135045.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314582	Poland: Bialystok	2016	PDT000744681.1	COMBINED	clinical	NZ_JABGAN010000020.1	17970	GCA_013135065.1	18782	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314583	Poland: Warsaw	2016	PDT000744682.1	COMBINED	clinical	NZ_JABGAM010000020.1	14445	GCA_013135085.1	15257	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314575	Poland: Pruszkow	2015	PDT000744683.1	COMBINED	clinical	NZ_JABGAU010000032.1	479	GCA_013135115.1	1291	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314580	Poland: Wroclaw	2015	PDT000744684.1	COMBINED	clinical	NZ_JABGAP010000038.1	14441	GCA_013135125.1	15253	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314577	Poland: Ostroda	2015	PDT000744685.1	COMBINED	clinical	NZ_JABGAS010000037.1	17970	GCA_013135165.1	18782	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314579	Poland: Bialystok	2015	PDT000744686.1	COMBINED	clinical	NZ_JABGAQ010000025.1	59155	GCA_013135155.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314578	Poland: Bialystok	2015	PDT000744687.1	COMBINED	clinical	NZ_JABGAR010000026.1	59155	GCA_013135195.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314572	Poland: Warsaw	2015	PDT000744688.1	COMBINED	clinical	NZ_JABGAX010000025.1	59155	GCA_013135215.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314573	Poland: Warsaw	2015	PDT000744689.1	COMBINED	clinical	NZ_JABGAW010000023.1	59155	GCA_013135225.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314574	Poland: Warsaw	2015	PDT000744690.1	COMBINED	clinical	NZ_JABGAV010000022.1	59155	GCA_013135255.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314576	Poland: Warsaw	2015	PDT000744691.1	COMBINED	clinical	NZ_JABGAT010000032.1	10076	GCA_013135275.1	10888	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314571	Poland: Krakow	2014	PDT000744692.1	COMBINED	clinical	NZ_JABGAY010000023.1	59155	GCA_013135285.1	59967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314560	Poland: Poznan	2012	PDT000744693.1	COMBINED	clinical	NZ_JABGBJ010000035.1	17970	GCA_013135305.1	18782	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN14314561	Poland: Poznan	2013	PDT000744694.1	COMBINED	clinical	NZ_JABGBI010000046.1	2115	GCA_013135335.1	2927	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN16093148	China: Zhengzhou	43687	PDT000848409.1	COMBINED	clinical	NZ_CP061701.1	26626	GCA_014764345.1	27438	Homo sapiens	infant sputum	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
Klebsiella pneumoniae	WP_004201164.1	SAMN10086747	Pakistan	2015	PDT000855231.1	COMBINED	clinical	NZ_JACYPL010000051.1	7995	GCA_014840535.1	8807	Homo sapiens	"general (wound, abcess, Etc.)"	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100
